cv	end	hash	start	dataset	estimator	estimator	results	results	results	results	results	results	results	results	results	results	results	results	results	results	results	results	results	results	results	results	results	results	results	results	results	results	results	results	results	results	results	results	results	results	results	results	results	results	results	results	results	results	results	results	results	results	results	results	results	results	results	results	results	results	results	results	results	results	results	results	results	results	results	results	results	results	results	results
6	2023-09-30 16:12:48.472755	e76f4d5c5f1235b948ff78b6d939d7df1f7c2d486ce8814ea327e8b33b2f2406	2023-09-30 14:31:31.850624	srn	bipartite_adaptations.estimators.brf_sgso	brf_sgso	1.0	0.9421058179677961	0.5974965410377203	0.8864783395056414	0.9251950800564037	0.3606262840017749	0.5735408308528537	0.8864783395056413	0.9833030455348986	0.9421058179677961	0.8864783395056413	0.8864783395056413	1.0	0.0166087913620516	0.5527304569104318	0.43748787141422874	0.7320121313532734	0.8352382233249721	0.025367076955346055	0.5030508392633098	0.7320121313532734	0.9791109890827623	0.5527304569104318	0.7320121313532734	0.7320121313532734	0.566612087129274	0.1471701307705531	0.699489386810294	0.5876095532983814	0.93060116354234	0.9484358326242321	0.22391871868418278	0.5628349123966766	0.93060116354234	0.9709446934404258	0.699489386810294	0.93060116354234	0.93060116354234	0.7298852023877365	0.01821281103726295	0.5293440947724617	0.4871197198903046	0.8833594976452119	0.9259628815009816	0.021653134780539544	0.5039944855128418	0.8833594976452119	0.9747654361297775	0.5293440947724617	0.8833594976452119	0.8833594976452119	0.5279329385422162	6018.094123601913	17.315645456314087	0.08188946106630235	0.626109921860363	0.5125487123563051	0.8313066474478067	0.8918370279746022	0.12464289781976443	0.5329428758299932	0.8313066474478067	0.975027841261594	0.626109921860363	0.8313066474478067	0.8313066474478067	0.6482486447585052	6035.4097690582275
7	2023-09-30 16:12:48.472755	e76f4d5c5f1235b948ff78b6d939d7df1f7c2d486ce8814ea327e8b33b2f2406	2023-09-30 14:31:31.850624	srn	bipartite_adaptations.estimators.brf_sgso	brf_sgso	0.9999999999999999	0.9475388714568689	0.5982935422791418	0.8968994918611661	0.9326074026211171	0.35918100019307725	0.5720669192821906	0.8968994918611661	0.9851397280040116	0.9475388714568689	0.8968994918611661	0.8968994918611661	1.0	0.02731851963959992	0.5571125984919088	0.4724591473718798	0.8061597992051872	0.8768271101555543	0.039110600392997144	0.5066957164596416	0.8061597992051872	0.9670696016112932	0.5571125984919088	0.8061597992051872	0.8061597992051871	0.5674659753477488	0.14064081971535497	0.7016333477137426	0.5913205699340223	0.9372462831286361	0.9531416386756316	0.22892661197147116	0.56497857901851	0.9372462831286361	0.9731055753323686	0.7016333477137426	0.9372462831286361	0.9372462831286361	0.7193888152516495	0.024186850734644324	0.5201828916411417	0.49834370109027243	0.9105180533751962	0.9370017188926375	0.020075356265792186	0.5049920984609676	0.9105180533751962	0.9662093838483329	0.5201828916411417	0.9105180533751962	0.9105180533751962	0.537673547298797	5457.419292449951	18.30387234687805	0.08397966967747744	0.6293729731028257	0.531889858652951	0.8717030411669117	0.914984374415593	0.13401860618223416	0.5358371477390758	0.8717030411669117	0.970087588471831	0.6293729731028257	0.8717030411669117	0.8717030411669116	0.6434273952996992	5475.723164796829
8	2023-09-30 16:12:48.472755	e76f4d5c5f1235b948ff78b6d939d7df1f7c2d486ce8814ea327e8b33b2f2406	2023-09-30 14:31:31.850624	srn	bipartite_adaptations.estimators.brf_sgso	brf_sgso	1.0	0.9549282940078385	0.6022175896836993	0.911202328662065	0.9423333148821461	0.3618721665210095	0.5719626953453201	0.9112023286620651	0.9872197604602686	0.9549282940078385	0.9112023286620651	0.9112023286620651	1.0	0.028976254838030516	0.5255792994062368	0.466406463130402	0.7786641086484575	0.8529778012130107	0.02021841891588823	0.5039952664160797	0.7786641086484576	0.9502310314078469	0.5255792994062368	0.7786641086484576	0.7786641086484576	0.5311545621971844	0.10715968098427003	0.6637526300102987	0.5745206050868042	0.9484301412872841	0.9615481263553575	0.1857249952663858	0.5526614043764208	0.9484301412872841	0.9772095756443914	0.6637526300102987	0.9484301412872841	0.9484301412872841	0.6931278994284156	0.030040228923625414	0.5327851411708889	0.5067031059550638	0.8964759378552482	0.9229947135272021	0.036776193761455696	0.5103132728675045	0.8964759378552482	0.9528583011633115	0.5327851411708889	0.8964759378552482	0.8964759378552482	0.5511037640138431	5782.422926664352	17.070172548294067	0.06806796791115027	0.5946659647082677	0.5204635341086031	0.8635471249678708	0.907262963784184	0.10297170709113702	0.5283283353962502	0.8635471249678708	0.9637203035261191	0.5946659647082677	0.8635471249678708	0.8635471249678708	0.6121412308128	5799.4930992126465
9	2023-09-30 16:12:48.472755	e76f4d5c5f1235b948ff78b6d939d7df1f7c2d486ce8814ea327e8b33b2f2406	2023-09-30 14:31:31.850624	srn	bipartite_adaptations.estimators.brf_sgso	brf_sgso	1.0	0.9432378812086311	0.5966715901094902	0.8886228576350013	0.9268419756440299	0.3587226860852032	0.5725806451612904	0.8886228576350013	0.9838323503018551	0.9432378812086311	0.8886228576350013	0.8886228576350013	1.0	0.020880099351808283	0.5419468537433306	0.44529227500799223	0.7455291779962351	0.8413117814336513	0.02340902568459967	0.5032659331666167	0.7455291779962351	0.9725197999391935	0.5419468537433306	0.7455291779962351	0.7455291779962351	0.5601451040068808	0.12640390632304707	0.6938904068424773	0.5813959227102142	0.9335746606334842	0.9512560704615654	0.2120616044415032	0.5579839467184673	0.9335746606334842	0.9732818438159047	0.6938904068424773	0.9335746606334842	0.9335746606334842	0.7254653006939304	0.016799743326207796	0.520210408705727	0.4899506786593496	0.892778649921507	0.929638725723273	0.016649829915726513	0.5034291344655498	0.892778649921507	0.971208768142851	0.520210408705727	0.892778649921507	0.892778649921507	0.5370080175763363	4875.110682249069	22.097156047821045	0.07364200283742768	0.617918630292904	0.5133440988591033	0.8395519193148596	0.8962839259476083	0.11773531506305143	0.530624939942542	0.8395519193148596	0.972900821877549	0.617918630292904	0.8395519193148596	0.8395519193148596	0.6428052023504056	4897.20783829689
10	2023-09-30 16:12:48.472755	e76f4d5c5f1235b948ff78b6d939d7df1f7c2d486ce8814ea327e8b33b2f2406	2023-09-30 14:31:31.850624	srn	bipartite_adaptations.estimators.brf_sgso	brf_sgso	1.0	0.9403512934064389	0.5948995151415372	0.8830677805529238	0.9230197921071154	0.3573186802591247	0.5724856729013162	0.8830677805529239	0.9830481787790687	0.9403512934064389	0.8830677805529239	0.8830677805529239	1.0	0.01854284999045127	0.5728530106175874	0.43954786133564255	0.7309401798786864	0.8339454996319818	0.03590546091734915	0.5044239836925012	0.7309401798786864	0.9786470106828503	0.5728530106175874	0.7309401798786864	0.7309401798786864	0.5962779764452484	0.13273012832520584	0.692870182347753	0.5833951722553095	0.9315837104072399	0.9493688307483995	0.21471534129427083	0.5597586900498571	0.9315837104072399	0.9716132765462779	0.692870182347753	0.9315837104072399	0.9315837104072399	0.7160191502605596	0.011672792430338178	0.49892540827640963	0.47963776853330947	0.8854003139717425	0.9286816521518421	-0.0007418878644876593	0.4998719519256962	0.8854003139717426	0.9774667884902013	0.49892540827640963	0.8854003139717426	0.8854003139717426	0.5170691708532396	5702.041455507278	17.260284185409546	0.07563648915782856	0.6328615964826703	0.511471516795476	0.8312619451429631	0.8916571651901907	0.12531040110581	0.5320913368711792	0.8312619451429631	0.9751301436145641	0.6328615964826703	0.8312619451429631	0.8312619451429631	0.6561485633529041	5719.301739692688
11	2023-09-30 16:12:48.472755	e76f4d5c5f1235b948ff78b6d939d7df1f7c2d486ce8814ea327e8b33b2f2406	2023-09-30 14:31:31.850624	srn	bipartite_adaptations.estimators.brf_sgso	brf_sgso	1.0	0.9459551891962994	0.5973744986009872	0.8938420463353717	0.9305188734563746	0.35848693629161243	0.572043608082772	0.8938420463353717	0.9847039959826328	0.9459551891962994	0.8938420463353717	0.8938420463353717	1.0	0.02518300109247075	0.5620223902064481	0.47064592349075113	0.7993359129889145	0.8727864946031063	0.04165876339987833	0.5069952663958548	0.7993359129889145	0.9675904211759129	0.5620223902064481	0.7993359129889145	0.7993359129889145	0.568416278661238	0.12412998065513242	0.6943237044615104	0.5850436452849818	0.9395475113122171	0.9552957458284355	0.21627160067631318	0.5601746006601566	0.9395475113122171	0.9748204515104355	0.6943237044615104	0.9395475113122171	0.9395475113122171	0.7156605474142248	0.02685478985389693	0.5235866539727759	0.5017993494575785	0.915541601255887	0.9393469263378226	0.02457760619249247	0.5064025478863011	0.915541601255887	0.9654967991449172	0.5235866539727759	0.915541601255887	0.915541601255887	0.5269504657944981	5197.68159198761	20.85994791984558	0.07465649087380158	0.6281730473339793	0.5278447843878664	0.8694417121505658	0.9140411202157709	0.12896518203809576	0.5335849335280056	0.8694417121505658	0.9712054363431741	0.6281730473339793	0.8694417121505658	0.8694417121505658	0.6420384130377315	5218.541539907455
12	2023-09-30 16:12:48.472755	e76f4d5c5f1235b948ff78b6d939d7df1f7c2d486ce8814ea327e8b33b2f2406	2023-09-30 14:31:31.850624	srn	bipartite_adaptations.estimators.brf_sgso	brf_sgso	1.0	0.9547348769719437	0.6021536966731217	0.9108275813985917	0.9420767274212593	0.3618646049949476	0.5719902953233498	0.9108275813985917	0.9871609025003745	0.9547348769719437	0.9108275813985917	0.9108275813985917	1.0	0.02991075055929427	0.5241159100789292	0.46426881278979043	0.773817337304993	0.8501147984152427	0.018815604756783757	0.5036700562119033	0.7738173373049931	0.9505500936093485	0.5241159100789292	0.7738173373049931	0.7738173373049931	0.5440364374568761	0.10722109139754367	0.6522520675573954	0.5644525184110547	0.945054945054945	0.9596918610370517	0.16682209196170622	0.5456966050001075	0.945054945054945	0.9769998923236966	0.6522520675573954	0.945054945054945	0.945054945054945	0.67908185151796	0.026250115510347345	0.49727986432668303	0.48878995001264997	0.8857900719969686	0.9158689426082677	-0.0029839878871251156	0.4991816415815345	0.8857900719969686	0.9491755799891519	0.49727986432668303	0.8857900719969686	0.8857900719969686	0.5137828373979977	5351.567353725433	19.53417658805847	0.06856592097841897	0.5881839888181624	0.5143606656004226	0.859436141179969	0.9049033297261473	0.09281884835924499	0.5246833306060055	0.8594361411799691	0.9637749929665225	0.5881839888181624	0.8594361411799691	0.8594361411799691	0.611559144487418	5371.101530313492
13	2023-09-30 16:12:48.472755	e76f4d5c5f1235b948ff78b6d939d7df1f7c2d486ce8814ea327e8b33b2f2406	2023-09-30 14:31:31.850624	srn	bipartite_adaptations.estimators.brf_sgso	brf_sgso	1.0	0.9462478384143398	0.6032663806597827	0.8945224356213936	0.930377216795589	0.3678768885624681	0.5758174009420892	0.8945224356213936	0.9840059304222243	0.9462478384143398	0.8945224356213936	0.8945224356213936	1.0	0.023066922681430218	0.5328866775012863	0.452788556137296	0.7700010458063167	0.85695916211509	0.019157699534034397	0.5027900161959351	0.7700010458063167	0.9718314601671525	0.5328866775012863	0.7700010458063167	0.7700010458063167	0.5430102597264717	0.13815117138514038	0.6769480515901631	0.5715916056761784	0.929928894634777	0.9488735309287065	0.19107655285321282	0.5515832877533311	0.929928894634777	0.9721668149875011	0.6769480515901631	0.929928894634777	0.929928894634777	0.7030585923236158	0.015478491145596702	0.5118236516085979	0.4859265661446185	0.8880690737833595	0.9273982398658847	0.009387002619425506	0.5018631261537051	0.8880690737833595	0.9717989487170363	0.5118236516085979	0.8880690737833595	0.8880690737833595	0.5182139128375688	4618.813432693481	31.980066299438477	0.0806090470332853	0.6049173645457246	0.5121900809067372	0.8499649702205468	0.9029163465218983	0.10511712619362361	0.5271866519746331	0.8499649702205468	0.9719991375773268	0.6049173645457246	0.8499649702205468	0.8499649702205468	0.6230344260250438	4650.79349899292
14	2023-09-30 16:12:48.472755	e76f4d5c5f1235b948ff78b6d939d7df1f7c2d486ce8814ea327e8b33b2f2406	2023-09-30 14:31:31.850624	srn	bipartite_adaptations.estimators.brf_sgso	brf_sgso	1.0	0.9431308977805895	0.6007740874056723	0.8885108948410989	0.9262976414375461	0.3653930011816632	0.5753231415261466	0.8885108948410989	0.9832045807069854	0.9431308977805895	0.8885108948410989	0.8885108948410989	1.0	0.018474335091532013	0.5702658275796221	0.4399607450448319	0.7321951474586906	0.8346765664383091	0.03487574457952487	0.5043275572275797	0.7321951474586906	0.9783277095266096	0.5702658275796221	0.7321951474586906	0.7321951474586906	0.5798251987367591	0.13777257820631625	0.6778376180082968	0.5728316908095634	0.9268261150614092	0.9463723746332442	0.19377471705543722	0.5527850088615152	0.9268261150614092	0.9705465197424419	0.6778376180082968	0.9268261150614092	0.9268261150614092	0.6982155685488804	0.012597694793321446	0.5341269841269841	0.4823562447063228	0.8748822605965463	0.9232138396217894	0.02203928499110254	0.503558255258593	0.8748822605965463	0.9791644545298613	0.5341269841269841	0.8748822605965463	0.8748822605965463	0.5357052154195011	5583.902226448059	17.53162384033203	0.07812345664892413	0.6240517227939595	0.5063962179271977	0.82951063126005	0.8905244705357767	0.11432523081748105	0.5285562830445474	0.82951063126005	0.9744371146345258	0.6240517227939595	0.82951063126005	0.82951063126005	0.6390203836428198	5601.433850288391
15	2023-09-30 16:12:48.472755	e76f4d5c5f1235b948ff78b6d939d7df1f7c2d486ce8814ea327e8b33b2f2406	2023-09-30 14:31:31.850624	srn	bipartite_adaptations.estimators.brf_sgso	brf_sgso	0.9999999999999998	0.9458402392289951	0.5972025289158301	0.893618120747567	0.9303769395731726	0.3582653120300004	0.5719731097096126	0.893618120747567	0.9846867306668998	0.9458402392289951	0.893618120747567	0.893618120747567	1.0	0.025634748724683715	0.5535859735058015	0.46639507101010763	0.7913354946663878	0.8679028548558411	0.035391610257676086	0.5058437217553565	0.7913354946663878	0.9673558013976301	0.5535859735058015	0.7913354946663878	0.7913354946663878	0.563908239878794	0.1322051759505917	0.6659699584176819	0.5647169836785844	0.9317129928894635	0.9505939826627311	0.17603942902300782	0.5466799547131853	0.9317129928894635	0.9734796760272436	0.6659699584176819	0.9317129928894635	0.9317129928894635	0.6909899318893195	0.021088774219049082	0.5200659239120777	0.49619888353555636	0.9016483516483518	0.9315541965708372	0.01937061048564163	0.5046748476699919	0.9016483516483517	0.9648731133815382	0.5200659239120777	0.9016483516483517	0.9016483516483517	0.5356478462987339	5267.8255796432495	19.476362466812134	0.0789199623376377	0.6097779659617417	0.515556027344346	0.8615242437779256	0.9092484187592861	0.10571551964034195	0.526261838234271	0.8615242437779256	0.9704177387124369	0.6097779659617417	0.8615242437779256	0.8615242437779256	0.6274490858840567	5287.301942110062
0	2023-09-30 16:57:34.574531	22eb256bbc2faeb6879488d7acbfd1cbc34e1ec89377cc2a6471fea4b56d2f82	2023-09-30 16:12:48.498984	lncrna	bipartite_adaptations.estimators.brf_sgso	brf_sgso	1.0	0.9711067983520143	0.9235620625836898	0.9520753481647184	0.9543127143922919	0.8576900157939725	0.8903744149765991	0.9520753481647184	0.9625828841536896	0.9711067983520143	0.9520753481647184	0.9520753481647184	1.0	0.3706639115615999	0.6190970151869186	0.5875234638388337	0.6595143182557761	0.6836374403506992	0.20580089380978556	0.5889065268059689	0.6595143182557761	0.7306804375337118	0.6190970151869186	0.6595143182557761	0.6595143182557761	0.6780978387454956	0.7317470450221006	0.8995479701760627	0.814297185905287	0.8752291335695955	0.8862828527056823	0.6660849768506935	0.7776069643093693	0.8752291335695955	0.9184980335405514	0.8995479701760627	0.8752291335695955	0.8752291335695955	0.9473585835755576	0.34771647438534664	0.5991052466554359	0.5610815466486204	0.630466472303207	0.6609296981405552	0.16676165055791692	0.5701513013571504	0.630466472303207	0.7248813967579819	0.5991052466554359	0.630466472303207	0.630466472303207	0.6548893587263176	2299.9244961738586	11.209067583084106	0.5512054782918503	0.7593224926814907	0.7009103248720603	0.7673717259126858	0.7849601465281908	0.43594293533023953	0.683256745557669	0.7673717259126858	0.8245892355371316	0.7593224926814907	0.7673717259126858	0.7673717259126858	0.8127282111605265	2311.1335637569427
1	2023-09-30 16:57:34.574531	22eb256bbc2faeb6879488d7acbfd1cbc34e1ec89377cc2a6471fea4b56d2f82	2023-09-30 16:12:48.498984	lncrna	bipartite_adaptations.estimators.brf_sgso	brf_sgso	0.9999999999999999	0.9698181695963433	0.9268864038993518	0.9510045967290931	0.953062034890074	0.8635100976761261	0.8967756767630324	0.9510045967290931	0.9611196314178164	0.9698181695963433	0.9510045967290931	0.9510045967290931	1.0	0.32534829505144214	0.6231897900737535	0.5878316813706498	0.7096485519036773	0.7364272997993775	0.20363426270227505	0.5841524953518327	0.7096485519036771	0.780370219526065	0.6231897900737535	0.7096485519036771	0.7096485519036771	0.6673102003171449	0.7417592741585483	0.8887162830277527	0.8070530736894179	0.8600961342620881	0.8718264743094878	0.6542208406025712	0.7752681885004655	0.8600961342620881	0.9082682534861196	0.8887162830277527	0.8600961342620881	0.8600961342620881	0.9413785560930107	0.2883234294471247	0.5928933472231854	0.5574596119240447	0.6884110787172012	0.7213682701142283	0.14897063967180546	0.5597250829785146	0.6884110787172012	0.7749697878771533	0.5928933472231854	0.6884110787172012	0.6884110787172012	0.6438758024494167	2674.154694080353	11.627960205078125	0.5335537846049951	0.7559530365507532	0.6974423775300338	0.7848723430828827	0.8041268870544327	0.42892755165242313	0.6797103419261491	0.7848723430828826	0.8443192365060923	0.7559530365507532	0.7848723430828826	0.7848723430828826	0.8043443782050779	2685.782654285431
2	2023-09-30 16:57:34.574531	22eb256bbc2faeb6879488d7acbfd1cbc34e1ec89377cc2a6471fea4b56d2f82	2023-09-30 16:12:48.498984	lncrna	bipartite_adaptations.estimators.brf_sgso	brf_sgso	0.9999999972071367	0.9715722538547857	0.9287101959403268	0.9534899534219563	0.9554447834914372	0.8666875059246195	0.8982142857142856	0.9534899534219563	0.9629580700467724	0.9715722538547857	0.9534899534219563	0.9534899534219563	0.9999999995340692	0.42408916837625277	0.6475000897865386	0.5880033951837801	0.6653532803874489	0.699588132960542	0.2372929039351917	0.5954370982747954	0.6653532803874489	0.7763850964878394	0.6475000897865386	0.6653532803874489	0.6653532803874489	0.714295359253843	0.748047057986689	0.8961403084107593	0.8146164938614129	0.8694892882526145	0.8804445949560534	0.6667942719586982	0.7805916184726573	0.8694892882526145	0.9138406976312452	0.8961403084107593	0.8694892882526145	0.8694892882526145	0.9451339945523322	0.37582025922896733	0.5980064310183272	0.5400258600699746	0.6221119078261935	0.6651258066359227	0.15311399894863412	0.5598019345017735	0.6221119078261935	0.7593039978279036	0.5980064310183272	0.6221119078261935	0.6221119078261935	0.6736702616412871	2124.480099916458	12.431899547576904	0.5860681131814709	0.771820199098649	0.7013099445225965	0.7674212843200316	0.7900163639582978	0.452043587946945	0.6880143583737264	0.7674212843200316	0.8451128970595423	0.771820199098649	0.7674212843200316	0.7674212843200316	0.8297146769030876	2136.911999464035
